tiempo,frac_inf_acum,frac_inf_act
2.0097e+06,1,0
2.00974e+06,1,0
2.00977e+06,1,0
2.00981e+06,1,0
2.00984e+06,1,0
2.00988e+06,1,0
2.00992e+06,1,0
2.00995e+06,1,0
2.00999e+06,1,0
2.01002e+06,1,0
2.01006e+06,1,0
2.0101e+06,1,0
2.01013e+06,1,0
2.01017e+06,1,0
2.0102e+06,1,0
2.01024e+06,1,0
2.01028e+06,1,0
2.01031e+06,1,0
2.01035e+06,1,0
2.01038e+06,1,0
2.01042e+06,1,0
2.01046e+06,1,0
2.01049e+06,1,0
2.01053e+06,1,0
2.01056e+06,1,0
2.0106e+06,1,0
2.01064e+06,1,0
2.01067e+06,1,0
2.01071e+06,1,0
2.01074e+06,1,0
2.01078e+06,1,0
2.01082e+06,1,0
2.01085e+06,1,0
2.01089e+06,1,0
2.01092e+06,1,0
2.01096e+06,1,0
2.011e+06,1,0
2.01103e+06,1,0
2.01107e+06,1,0
2.0111e+06,1,0
2.01114e+06,1,0
2.01118e+06,1,0
2.01121e+06,1,0
2.01125e+06,1,0
2.01128e+06,1,0
2.01132e+06,1,0
2.01136e+06,1,0
2.01139e+06,1,0
2.01143e+06,1,0
2.01146e+06,1,0
2.0115e+06,1,0
2.01154e+06,1,0
2.01157e+06,1,0
2.01161e+06,1,0
2.01164e+06,1,0
2.01168e+06,1,0
2.01172e+06,1,0
2.01175e+06,1,0
2.01179e+06,1,0
2.01182e+06,1,0
2.01186e+06,1,0
2.0119e+06,1,0
2.01193e+06,1,0
2.01197e+06,1,0
2.012e+06,1,0
2.01204e+06,1,0
2.01208e+06,1,0
2.01211e+06,1,0
2.01215e+06,1,0
2.01218e+06,1,0
2.01222e+06,1,0
2.01226e+06,1,0
2.01229e+06,1,0
2.01233e+06,1,0
2.01236e+06,1,0
2.0124e+06,1,0
2.01244e+06,1,0
2.01247e+06,1,0
2.01251e+06,1,0
2.01254e+06,1,0
2.01258e+06,1,0
2.01262e+06,1,0
2.01265e+06,1,0
2.01269e+06,1,0
2.01272e+06,1,0
2.01276e+06,1,0
2.0128e+06,1,0
2.01283e+06,1,0
2.01287e+06,1,0
2.0129e+06,1,0
2.01294e+06,1,0
2.01298e+06,1,0
2.01301e+06,1,0
2.01305e+06,1,0
2.01308e+06,1,0
2.01312e+06,1,0
2.01316e+06,1,0
2.01319e+06,1,0
2.01323e+06,1,0
2.01326e+06,1,0
2.0133e+06,1,0
2.01334e+06,1,0
2.01337e+06,1,0
2.01341e+06,1,0
2.01344e+06,1,0
2.01348e+06,1,0
2.01352e+06,1,0
2.01355e+06,1,0
2.01359e+06,1,0
2.01362e+06,1,0
2.01366e+06,1,0
2.0137e+06,1,0
2.01373e+06,1,0
2.01377e+06,1,0
2.0138e+06,1,0
2.01384e+06,1,0
2.01388e+06,1,0
2.01391e+06,1,0
2.01395e+06,1,0
2.01398e+06,1,0
2.01402e+06,1,0
2.01406e+06,1,0
2.01409e+06,1,0
2.01413e+06,1,0
2.01416e+06,1,0
2.0142e+06,1,0
2.01424e+06,1,0
2.01427e+06,1,0
2.01431e+06,1,0
2.01434e+06,1,0
2.01438e+06,1,0
2.01442e+06,1,0
2.01445e+06,1,0
2.01449e+06,1,0
2.01452e+06,1,0
2.01456e+06,1,0
2.0146e+06,1,0
2.01463e+06,1,0
2.01467e+06,1,0
2.0147e+06,1,0
2.01474e+06,1,0
2.01478e+06,1,0
2.01481e+06,1,0
2.01485e+06,1,0
2.01488e+06,1,0
2.01492e+06,1,0
2.01496e+06,1,0
2.01499e+06,1,0
2.01503e+06,1,0
2.01506e+06,1,0
2.0151e+06,1,0
2.01514e+06,1,0
2.01517e+06,1,0
2.01521e+06,1,0
2.01524e+06,1,0
2.01528e+06,1,0
2.01532e+06,1,0
2.01535e+06,1,0
2.01539e+06,1,0
2.01542e+06,1,0
2.01546e+06,1,0
2.0155e+06,1,0
2.01553e+06,1,0
2.01557e+06,1,0
2.0156e+06,1,0
2.01564e+06,1,0
2.01568e+06,1,0
2.01571e+06,1,0
2.01575e+06,1,0
2.01578e+06,1,0
2.01582e+06,1,0
2.01586e+06,1,0
2.01589e+06,1,0
2.01593e+06,1,0
2.01596e+06,1,0
2.016e+06,1,0
2.01604e+06,1,0
2.01607e+06,1,0
2.01611e+06,1,0
2.01614e+06,1,0
2.01618e+06,1,0
2.01622e+06,1,0
2.01625e+06,1,0
2.01629e+06,1,0
2.01632e+06,1,0
2.01636e+06,1,0
2.0164e+06,1,0
2.01643e+06,1,0
2.01647e+06,1,0
2.0165e+06,1,0
2.01654e+06,1,0
2.01658e+06,1,0
2.01661e+06,1,0
2.01665e+06,1,0
2.01668e+06,1,0
2.01672e+06,1,0
2.01676e+06,1,0
2.01679e+06,1,0
2.01683e+06,1,0
2.01686e+06,1,0
2.0169e+06,1,0
2.01694e+06,1,0
2.01697e+06,1,0
2.01701e+06,1,0
2.01704e+06,1,0
2.01708e+06,1,0
2.01712e+06,1,0
2.01715e+06,1,0
2.01719e+06,1,0
2.01722e+06,1,0
2.01726e+06,1,0
2.0173e+06,1,0
2.01733e+06,1,0
2.01737e+06,1,0
2.0174e+06,1,0
2.01744e+06,1,0
2.01748e+06,1,0
2.01751e+06,1,0
2.01755e+06,1,0
2.01758e+06,1,0
2.01762e+06,1,0
2.01766e+06,1,0
2.01769e+06,1,0
2.01773e+06,1,0
2.01776e+06,1,0
2.0178e+06,1,0
2.01784e+06,1,0
2.01787e+06,1,0
2.01791e+06,1,0
2.01794e+06,1,0
2.01798e+06,1,0
2.01802e+06,1,0
2.01805e+06,1,0
2.01809e+06,1,0
2.01812e+06,1,0
2.01816e+06,1,0
2.0182e+06,1,0
2.01823e+06,1,0
2.01827e+06,1,0
2.0183e+06,1,0
2.01834e+06,1,0
2.01838e+06,1,0
2.01841e+06,1,0
2.01845e+06,1,0
2.01848e+06,1,0
2.01852e+06,1,0
2.01856e+06,1,0
2.01859e+06,1,0
2.01863e+06,1,0
2.01866e+06,1,0
2.0187e+06,1,0
2.01874e+06,1,0
2.01877e+06,1,0
2.01881e+06,1,0
2.01884e+06,1,0
2.01888e+06,1,0
2.01892e+06,1,0
2.01895e+06,1,0
2.01899e+06,1,0
2.01902e+06,1,0
2.01906e+06,1,0
2.0191e+06,1,0
2.01913e+06,1,0
2.01917e+06,1,0
2.0192e+06,1,0
2.01924e+06,1,0
2.01928e+06,1,0
2.01931e+06,1,0
2.01935e+06,1,0
2.01938e+06,1,0
2.01942e+06,1,0
2.01946e+06,1,0
2.01949e+06,1,0
2.01953e+06,1,0
2.01956e+06,1,0
2.0196e+06,1,0
2.01964e+06,1,0
2.01967e+06,1,0
2.01971e+06,1,0
2.01974e+06,1,0
2.01978e+06,1,0
2.01982e+06,1,0
2.01985e+06,1,0
2.01989e+06,1,0
2.01992e+06,1,0
2.01996e+06,1,0
2.02e+06,1,0
2.02003e+06,1,0
2.02007e+06,1,0
2.0201e+06,1,0
2.02014e+06,1,0
2.02018e+06,1,0
2.02021e+06,1,0
2.02025e+06,1,0
2.02028e+06,1,0
2.02032e+06,1,0
2.02036e+06,1,0
2.02039e+06,1,0
2.02043e+06,1,0
2.02046e+06,1,0
2.0205e+06,1,0
2.02054e+06,1,0
2.02057e+06,1,0
2.02061e+06,1,0
2.02064e+06,1,0
2.02068e+06,1,0
2.02072e+06,1,0
2.02075e+06,1,0
2.02079e+06,1,0
2.02082e+06,1,0
2.02086e+06,1,0
2.0209e+06,1,0
2.02093e+06,1,0
2.02097e+06,1,0
2.021e+06,1,0
2.02104e+06,1,0
2.02108e+06,1,0
2.02111e+06,1,0
2.02115e+06,1,0
2.02118e+06,1,0
2.02122e+06,1,0
2.02126e+06,1,0
2.02129e+06,1,0
2.02133e+06,1,0
2.02136e+06,1,0
2.0214e+06,1,0
2.02144e+06,1,0
2.02147e+06,1,0
2.02151e+06,1,0
2.02154e+06,1,0
2.02158e+06,1,0
2.02162e+06,1,0
2.02165e+06,1,0
2.02169e+06,1,0
2.02172e+06,1,0
2.02176e+06,1,0
2.0218e+06,1,0
2.02183e+06,1,0
2.02187e+06,1,0
2.0219e+06,1,0
2.02194e+06,1,0
2.02198e+06,1,0
2.02201e+06,1,0
2.02205e+06,1,0
2.02208e+06,1,0
2.02212e+06,1,0
2.02216e+06,1,0
2.02219e+06,1,0
2.02223e+06,1,0
2.02226e+06,1,0
2.0223e+06,1,0
2.02234e+06,1,0
2.02237e+06,1,0
2.02241e+06,1,0
2.02244e+06,1,0
2.02248e+06,1,0
2.02252e+06,1,0
2.02255e+06,1,0
2.02259e+06,1,0
2.02262e+06,1,0
2.02266e+06,1,0
2.0227e+06,1,0
2.02273e+06,1,0
2.02277e+06,1,0
2.0228e+06,1,0
2.02284e+06,1,0
2.02288e+06,1,0
2.02291e+06,1,0
2.02295e+06,1,0
2.02298e+06,1,0
2.02302e+06,1,0
2.02306e+06,1,0
2.02309e+06,1,0
2.02313e+06,1,0
2.02316e+06,1,0
2.0232e+06,1,0
2.02324e+06,1,0
2.02327e+06,1,0
2.02331e+06,1,0
2.02334e+06,1,0
2.02338e+06,1,0
2.02342e+06,1,0
2.02345e+06,1,0
2.02349e+06,1,0
2.02352e+06,1,0
2.02356e+06,1,0
2.0236e+06,1,0
2.02363e+06,1,0
2.02367e+06,1,0
2.0237e+06,1,0
2.02374e+06,1,0
2.02378e+06,1,0
2.02381e+06,1,0
2.02385e+06,1,0
2.02388e+06,1,0
2.02392e+06,1,0
2.02396e+06,1,0
2.02399e+06,1,0
2.02403e+06,1,0
2.02406e+06,1,0
2.0241e+06,1,0
2.02414e+06,1,0
2.02417e+06,1,0
2.02421e+06,1,0
2.02424e+06,1,0
2.02428e+06,1,0
2.02432e+06,1,0
2.02435e+06,1,0
2.02439e+06,1,0
2.02442e+06,1,0
2.02446e+06,1,0
2.0245e+06,1,0
2.02453e+06,1,0
2.02457e+06,1,0
2.0246e+06,1,0
2.02464e+06,1,0
2.02468e+06,1,0
2.02471e+06,1,0
2.02475e+06,1,0
2.02478e+06,1,0
2.02482e+06,1,0
2.02486e+06,1,0
2.02489e+06,1,0
2.02493e+06,1,0
2.02496e+06,1,0
2.025e+06,1,0
2.02504e+06,1,0
2.02507e+06,1,0
2.02511e+06,1,0
2.02514e+06,1,0
2.02518e+06,1,0
2.02522e+06,1,0
2.02525e+06,1,0
2.02529e+06,1,0
2.02532e+06,1,0
2.02536e+06,1,0
2.0254e+06,1,0
2.02543e+06,1,0
2.02547e+06,1,0
2.0255e+06,1,0
2.02554e+06,1,0
2.02558e+06,1,0
2.02561e+06,1,0
2.02565e+06,1,0
2.02568e+06,1,0
2.02572e+06,1,0
2.02576e+06,1,0
2.02579e+06,1,0
2.02583e+06,1,0
2.02586e+06,1,0
2.0259e+06,1,0
2.02594e+06,1,0
2.02597e+06,1,0
2.02601e+06,1,0
2.02604e+06,1,0
2.02608e+06,1,0
2.02612e+06,1,0
2.02615e+06,1,0
2.02619e+06,1,0
2.02622e+06,1,0
2.02626e+06,1,0
2.0263e+06,1,0
2.02633e+06,1,0
2.02637e+06,1,0
2.0264e+06,1,0
2.02644e+06,1,0
2.02648e+06,1,0
2.02651e+06,1,0
2.02655e+06,1,0
2.02658e+06,1,0
2.02662e+06,1,0
2.02666e+06,1,0
2.02669e+06,1,0
2.02673e+06,1,0
2.02676e+06,1,0
2.0268e+06,1,0
2.02684e+06,1,0
2.02687e+06,1,0
2.02691e+06,1,0
2.02694e+06,1,0
2.02698e+06,1,0
2.02702e+06,1,0
2.02705e+06,1,0
2.02709e+06,1,0
2.02712e+06,1,0
2.02716e+06,1,0
2.0272e+06,1,0
2.02723e+06,1,0
2.02727e+06,1,0
2.0273e+06,1,0
2.02734e+06,1,0
2.02738e+06,1,0
2.02741e+06,1,0
2.02745e+06,1,0
2.02748e+06,1,0
2.02752e+06,1,0
2.02756e+06,1,0
2.02759e+06,1,0
2.02763e+06,1,0
2.02766e+06,1,0
2.0277e+06,1,0
2.02774e+06,1,0
2.02777e+06,1,0
2.02781e+06,1,0
2.02784e+06,1,0
2.02788e+06,1,0
2.02792e+06,1,0
2.02795e+06,1,0
2.02799e+06,1,0
2.02802e+06,1,0
2.02806e+06,1,0
2.0281e+06,1,0
2.02813e+06,1,0
2.02817e+06,1,0
2.0282e+06,1,0
2.02824e+06,1,0
2.02828e+06,1,0
2.02831e+06,1,0
2.02835e+06,1,0
2.02838e+06,1,0
2.02842e+06,1,0
2.02846e+06,1,0
2.02849e+06,1,0
2.02853e+06,1,0
2.02856e+06,1,0
2.0286e+06,1,0
2.02864e+06,1,0
2.02867e+06,1,0
2.02871e+06,1,0
2.02874e+06,1,0
2.02878e+06,1,0
2.02882e+06,1,0
2.02885e+06,1,0
2.02889e+06,1,0
2.02892e+06,1,0
2.02896e+06,1,0
2.029e+06,1,0
2.02903e+06,1,0
2.02907e+06,1,0
2.0291e+06,1,0
2.02914e+06,1,0
2.02918e+06,1,0
2.02921e+06,1,0
2.02925e+06,1,0
2.02928e+06,1,0
2.02932e+06,1,0
2.02936e+06,1,0
2.02939e+06,1,0
2.02943e+06,1,0
2.02946e+06,1,0
2.0295e+06,1,0
2.02954e+06,1,0
2.02957e+06,1,0
2.02961e+06,1,0
2.02964e+06,1,0
2.02968e+06,1,0
2.02972e+06,1,0
2.02975e+06,1,0
2.02979e+06,1,0
2.02982e+06,1,0
2.02986e+06,1,0
2.0299e+06,1,0
2.02993e+06,1,0
2.02997e+06,1,0
2.03e+06,1,0
2.03004e+06,1,0
2.03008e+06,1,0
2.03011e+06,1,0
2.03015e+06,1,0
2.03018e+06,1,0
2.03022e+06,1,0
2.03026e+06,1,0
2.03029e+06,1,0
2.03033e+06,1,0
2.03036e+06,1,0
2.0304e+06,1,0
2.03044e+06,1,0
2.03047e+06,1,0
2.03051e+06,1,0
2.03054e+06,1,0
2.03058e+06,1,0
2.03062e+06,1,0
2.03065e+06,1,0
2.03069e+06,1,0
2.03072e+06,1,0
2.03076e+06,1,0
2.0308e+06,1,0
2.03083e+06,1,0
2.03087e+06,1,0
2.0309e+06,1,0
2.03094e+06,1,0
2.03098e+06,1,0
2.03101e+06,1,0
2.03105e+06,1,0
2.03108e+06,1,0
2.03112e+06,1,0
2.03116e+06,1,0
2.03119e+06,1,0
2.03123e+06,1,0
2.03126e+06,1,0
2.0313e+06,1,0
2.03134e+06,1,0
2.03137e+06,1,0
2.03141e+06,1,0
2.03144e+06,1,0
2.03148e+06,1,0
2.03152e+06,1,0
2.03155e+06,1,0
2.03159e+06,1,0
2.03162e+06,1,0
2.03166e+06,1,0
2.0317e+06,1,0
2.03173e+06,1,0
2.03177e+06,1,0
2.0318e+06,1,0
2.03184e+06,1,0
2.03188e+06,1,0
2.03191e+06,1,0
2.03195e+06,1,0
2.03198e+06,1,0
2.03202e+06,1,0
2.03206e+06,1,0
2.03209e+06,1,0
2.03213e+06,1,0
2.03216e+06,1,0
2.0322e+06,1,0
2.03224e+06,1,0
2.03227e+06,1,0
2.03231e+06,1,0
2.03234e+06,1,0
2.03238e+06,1,0
2.03242e+06,1,0
2.03245e+06,1,0
2.03249e+06,1,0
2.03252e+06,1,0
2.03256e+06,1,0
2.0326e+06,1,0
2.03263e+06,1,0
2.03267e+06,1,0
2.0327e+06,1,0
2.03274e+06,1,0
2.03278e+06,1,0
2.03281e+06,1,0
2.03285e+06,1,0
2.03288e+06,1,0
2.03292e+06,1,0
2.03296e+06,1,0
2.03299e+06,1,0
2.03303e+06,1,0
2.03306e+06,1,0
2.0331e+06,1,0
2.03314e+06,1,0
2.03317e+06,1,0
2.03321e+06,1,0
2.03324e+06,1,0
2.03328e+06,1,0
2.03332e+06,1,0
2.03335e+06,1,0
2.03339e+06,1,0
2.03342e+06,1,0
2.03346e+06,1,0
2.0335e+06,1,0
2.03353e+06,1,0
2.03357e+06,1,0
2.0336e+06,1,0
2.03364e+06,1,0
2.03368e+06,1,0
2.03371e+06,1,0
2.03375e+06,1,0
2.03378e+06,1,0
2.03382e+06,1,0
2.03386e+06,1,0
2.03389e+06,1,0
2.03393e+06,1,0
2.03396e+06,1,0
2.034e+06,1,0
2.03404e+06,1,0
2.03407e+06,1,0
2.03411e+06,1,0
2.03414e+06,1,0
2.03418e+06,1,0
2.03422e+06,1,0
2.03425e+06,1,0
2.03429e+06,1,0
2.03432e+06,1,0
2.03436e+06,1,0
2.0344e+06,1,0
2.03443e+06,1,0
2.03447e+06,1,0
2.0345e+06,1,0
2.03454e+06,1,0
2.03458e+06,1,0
2.03461e+06,1,0
2.03465e+06,1,0
2.03468e+06,1,0
2.03472e+06,1,0
2.03476e+06,1,0
2.03479e+06,1,0
2.03483e+06,1,0
2.03486e+06,1,0
2.0349e+06,1,0
2.03494e+06,1,0
2.03497e+06,1,0
2.03501e+06,1,0
2.03504e+06,1,0
2.03508e+06,1,0
2.03512e+06,1,0
2.03515e+06,1,0
2.03519e+06,1,0
2.03522e+06,1,0
2.03526e+06,1,0
2.0353e+06,1,0
2.03533e+06,1,0
2.03537e+06,1,0
2.0354e+06,1,0
2.03544e+06,1,0
2.03548e+06,1,0
2.03551e+06,1,0
2.03555e+06,1,0
2.03558e+06,1,0
2.03562e+06,1,0
2.03566e+06,1,0
2.03569e+06,1,0
2.03573e+06,1,0
2.03576e+06,1,0
2.0358e+06,1,0
2.03584e+06,1,0
2.03587e+06,1,0
2.03591e+06,1,0
2.03594e+06,1,0
2.03598e+06,1,0
2.03602e+06,1,0
2.03605e+06,1,0
2.03609e+06,1,0
2.03612e+06,1,0
2.03616e+06,1,0
2.0362e+06,1,0
2.03623e+06,1,0
2.03627e+06,1,0
2.0363e+06,1,0
2.03634e+06,1,0
2.03638e+06,1,0
2.03641e+06,1,0
2.03645e+06,1,0
2.03648e+06,1,0
2.03652e+06,1,0
2.03656e+06,1,0
2.03659e+06,1,0
2.03663e+06,1,0
2.03666e+06,1,0
2.0367e+06,1,0
2.03674e+06,1,0
2.03677e+06,1,0
2.03681e+06,1,0
2.03684e+06,1,0
2.03688e+06,1,0
2.03692e+06,1,0
2.03695e+06,1,0
2.03699e+06,1,0
2.03702e+06,1,0
2.03706e+06,1,0
2.0371e+06,1,0
2.03713e+06,1,0
2.03717e+06,1,0
2.0372e+06,1,0
2.03724e+06,1,0
2.03728e+06,1,0
2.03731e+06,1,0
2.03735e+06,1,0
2.03738e+06,1,0
2.03742e+06,1,0
2.03746e+06,1,0
2.03749e+06,1,0
2.03753e+06,1,0
2.03756e+06,1,0
2.0376e+06,1,0
2.03764e+06,1,0
2.03767e+06,1,0
2.03771e+06,1,0
2.03774e+06,1,0
2.03778e+06,1,0
2.03782e+06,1,0
2.03785e+06,1,0
2.03789e+06,1,0
2.03792e+06,1,0
2.03796e+06,1,0
2.038e+06,1,0
2.03803e+06,1,0
2.03807e+06,1,0
2.0381e+06,1,0
2.03814e+06,1,0
2.03818e+06,1,0
2.03821e+06,1,0
2.03825e+06,1,0
2.03828e+06,1,0
2.03832e+06,1,0
2.03836e+06,1,0
2.03839e+06,1,0
2.03843e+06,1,0
2.03846e+06,1,0
2.0385e+06,1,0
2.03854e+06,1,0
2.03857e+06,1,0
2.03861e+06,1,0
2.03864e+06,1,0
2.03868e+06,1,0
2.03872e+06,1,0
2.03875e+06,1,0
2.03879e+06,1,0
2.03882e+06,1,0
2.03886e+06,1,0
2.0389e+06,1,0
2.03893e+06,1,0
2.03897e+06,1,0
2.039e+06,1,0
2.03904e+06,1,0
2.03908e+06,1,0
2.03911e+06,1,0
2.03915e+06,1,0
2.03918e+06,1,0
2.03922e+06,1,0
2.03926e+06,1,0
2.03929e+06,1,0
2.03933e+06,1,0
2.03936e+06,1,0
2.0394e+06,1,0
2.03944e+06,1,0
2.03947e+06,1,0
2.03951e+06,1,0
2.03954e+06,1,0
2.03958e+06,1,0
2.03962e+06,1,0
2.03965e+06,1,0
2.03969e+06,1,0
2.03972e+06,1,0
2.03976e+06,1,0
2.0398e+06,1,0
2.03983e+06,1,0
2.03987e+06,1,0
2.0399e+06,1,0
2.03994e+06,1,0
2.03998e+06,1,0
2.04001e+06,1,0
2.04005e+06,1,0
2.04008e+06,1,0
2.04012e+06,1,0
2.04016e+06,1,0
2.04019e+06,1,0
2.04023e+06,1,0
2.04026e+06,1,0
2.0403e+06,1,0
2.04034e+06,1,0
2.04037e+06,1,0
2.04041e+06,1,0
2.04044e+06,1,0
2.04048e+06,1,0
2.04052e+06,1,0
2.04055e+06,1,0
2.04059e+06,1,0
2.04062e+06,1,0
2.04066e+06,1,0
2.0407e+06,1,0
2.04073e+06,1,0
2.04077e+06,1,0
2.0408e+06,1,0
2.04084e+06,1,0
2.04088e+06,1,0
2.04091e+06,1,0
2.04095e+06,1,0
2.04098e+06,1,0
2.04102e+06,1,0
2.04106e+06,1,0
2.04109e+06,1,0
2.04113e+06,1,0
2.04116e+06,1,0
2.0412e+06,1,0
2.04124e+06,1,0
2.04127e+06,1,0
2.04131e+06,1,0
2.04134e+06,1,0
2.04138e+06,1,0
2.04142e+06,1,0
2.04145e+06,1,0
2.04149e+06,1,0
2.04152e+06,1,0
2.04156e+06,1,0
2.0416e+06,1,0
2.04163e+06,1,0
2.04167e+06,1,0
2.0417e+06,1,0
2.04174e+06,1,0
2.04178e+06,1,0
2.04181e+06,1,0
2.04185e+06,1,0
2.04188e+06,1,0
2.04192e+06,1,0
2.04196e+06,1,0
2.04199e+06,1,0
2.04203e+06,1,0
2.04206e+06,1,0
2.0421e+06,1,0
2.04214e+06,1,0
2.04217e+06,1,0
2.04221e+06,1,0
2.04224e+06,1,0
2.04228e+06,1,0
2.04232e+06,1,0
2.04235e+06,1,0
2.04239e+06,1,0
2.04242e+06,1,0
2.04246e+06,1,0
2.0425e+06,1,0
2.04253e+06,1,0
2.04257e+06,1,0
2.0426e+06,1,0
2.04264e+06,1,0
2.04268e+06,1,0
2.04271e+06,1,0
2.04275e+06,1,0
2.04278e+06,1,0
2.04282e+06,1,0
2.04286e+06,1,0
2.04289e+06,1,0
2.04293e+06,1,0
2.04296e+06,1,0
2.043e+06,1,0
2.04304e+06,1,0
2.04307e+06,1,0
2.04311e+06,1,0
2.04314e+06,1,0
2.04318e+06,1,0
2.04322e+06,1,0
2.04325e+06,1,0
2.04329e+06,1,0
2.04332e+06,1,0
2.04336e+06,1,0
2.0434e+06,1,0
2.04343e+06,1,0
2.04347e+06,1,0
2.0435e+06,1,0
2.04354e+06,1,0
2.04358e+06,1,0
2.04361e+06,1,0
2.04365e+06,1,0
2.04368e+06,1,0
2.04372e+06,1,0
2.04376e+06,1,0
2.04379e+06,1,0
2.04383e+06,1,0
2.04386e+06,1,0
2.0439e+06,1,0
2.04394e+06,1,0
2.04397e+06,1,0
2.04401e+06,1,0
2.04404e+06,1,0
2.04408e+06,1,0
2.04412e+06,1,0
2.04415e+06,1,0
2.04419e+06,1,0
2.04422e+06,1,0
2.04426e+06,1,0
2.0443e+06,1,0
2.04433e+06,1,0
2.04437e+06,1,0
2.0444e+06,1,0
2.04444e+06,1,0
2.04448e+06,1,0
2.04451e+06,1,0
2.04455e+06,1,0
2.04458e+06,1,0
2.04462e+06,1,0
2.04466e+06,1,0
2.04469e+06,1,0
2.04473e+06,1,0
2.04476e+06,1,0
2.0448e+06,1,0
2.04484e+06,1,0
2.04487e+06,1,0
2.04491e+06,1,0
2.04494e+06,1,0
2.04498e+06,1,0
2.04502e+06,1,0
2.04505e+06,1,0
2.04509e+06,1,0
2.04512e+06,1,0
2.04516e+06,1,0
2.0452e+06,1,0
2.04523e+06,1,0
2.04527e+06,1,0
2.0453e+06,1,0
2.04534e+06,1,0
2.04538e+06,1,0
2.04541e+06,1,0
2.04545e+06,1,0
2.04548e+06,1,0
2.04552e+06,1,0
2.04556e+06,1,0
2.04559e+06,1,0
2.04563e+06,1,0
2.04566e+06,1,0
2.0457e+06,1,0
2.04574e+06,1,0
2.04577e+06,1,0
2.04581e+06,1,0
2.04584e+06,1,0
2.04588e+06,1,0
2.04592e+06,1,0
2.04595e+06,1,0
2.04599e+06,1,0
2.04602e+06,1,0
2.04606e+06,1,0
2.0461e+06,1,0
2.04613e+06,1,0
2.04617e+06,1,0
2.0462e+06,1,0
2.04624e+06,1,0
2.04628e+06,1,0
2.04631e+06,1,0
2.04635e+06,1,0
2.04638e+06,1,0
2.04642e+06,1,0
2.04646e+06,1,0
2.04649e+06,1,0
2.04653e+06,1,0
2.04656e+06,1,0
2.0466e+06,1,0
2.04664e+06,1,0
2.04667e+06,1,0
2.04671e+06,1,0
2.04674e+06,1,0
2.04678e+06,1,0
2.04682e+06,1,0
2.04685e+06,1,0
2.04689e+06,1,0
2.04692e+06,1,0
2.04696e+06,1,0
2.047e+06,1,0
2.04703e+06,1,0
2.04707e+06,1,0
2.0471e+06,1,0
2.04714e+06,1,0
2.04718e+06,1,0
2.04721e+06,1,0
2.04725e+06,1,0
2.04728e+06,1,0
2.04732e+06,1,0
2.04736e+06,1,0
2.04739e+06,1,0
2.04743e+06,1,0
2.04746e+06,1,0
2.0475e+06,1,0
2.04754e+06,1,0
2.04757e+06,1,0
2.04761e+06,1,0
2.04764e+06,1,0
2.04768e+06,1,0
2.04772e+06,1,0
2.04775e+06,1,0
2.04779e+06,1,0
2.04782e+06,1,0
2.04786e+06,1,0
2.0479e+06,1,0
2.04793e+06,1,0
2.04797e+06,1,0
2.048e+06,1,0
2.04804e+06,1,0
2.04808e+06,1,0
2.04811e+06,1,0
2.04815e+06,1,0
2.04818e+06,1,0
2.04822e+06,1,0
2.04826e+06,1,0
2.04829e+06,1,0
2.04833e+06,1,0
2.04836e+06,1,0
2.0484e+06,1,0
2.04844e+06,1,0
2.04847e+06,1,0
2.04851e+06,1,0
2.04854e+06,1,0
2.04858e+06,1,0
2.04862e+06,1,0
2.04865e+06,1,0
2.04869e+06,1,0
2.04872e+06,1,0
2.04876e+06,1,0
2.0488e+06,1,0
2.04883e+06,1,0
2.04887e+06,1,0
2.0489e+06,1,0
2.04894e+06,1,0
2.04898e+06,1,0
2.04901e+06,1,0
2.04905e+06,1,0
2.04908e+06,1,0
2.04912e+06,1,0
2.04916e+06,1,0
2.04919e+06,1,0
2.04923e+06,1,0
2.04926e+06,1,0
2.0493e+06,1,0
2.04934e+06,1,0
2.04937e+06,1,0
2.04941e+06,1,0
2.04944e+06,1,0
2.04948e+06,1,0
2.04952e+06,1,0
2.04955e+06,1,0
2.04959e+06,1,0
2.04962e+06,1,0
2.04966e+06,1,0
2.0497e+06,1,0
2.04973e+06,1,0
2.04977e+06,1,0
2.0498e+06,1,0
2.04984e+06,1,0
2.04988e+06,1,0
2.04991e+06,1,0
2.04995e+06,1,0
2.04998e+06,1,0
2.05002e+06,1,0
2.05006e+06,1,0
2.05009e+06,1,0
2.05013e+06,1,0
2.05016e+06,1,0
2.0502e+06,1,0
2.05024e+06,1,0
2.05027e+06,1,0
2.05031e+06,1,0
2.05034e+06,1,0
2.05038e+06,1,0
2.05042e+06,1,0
2.05045e+06,1,0
2.05049e+06,1,0
2.05052e+06,1,0
2.05056e+06,1,0
2.0506e+06,1,0
2.05063e+06,1,0
2.05067e+06,1,0
2.0507e+06,1,0
2.05074e+06,1,0
2.05078e+06,1,0
2.05081e+06,1,0
2.05085e+06,1,0
2.05088e+06,1,0
2.05092e+06,1,0
2.05096e+06,1,0
2.05099e+06,1,0
2.05103e+06,1,0
2.05106e+06,1,0
2.0511e+06,1,0
2.05114e+06,1,0
2.05117e+06,1,0
2.05121e+06,1,0
2.05124e+06,1,0
2.05128e+06,1,0
2.05132e+06,1,0
2.05135e+06,1,0
2.05139e+06,1,0
2.05142e+06,1,0
2.05146e+06,1,0
2.0515e+06,1,0
2.05153e+06,1,0
2.05157e+06,1,0
2.0516e+06,1,0
2.05164e+06,1,0
